ID_DISCENTE;ANO_NASCIMENTO;PERIODO_INGRESSO;PERIODO_LETIVO;CAMPUS;CD_INEP;CURSO;CARGA_HORARIA_CURSO;TURNO;MODALIDADE;COTAS;SEXO;NACIONALIDADE;CIDADE_NAT;UF_NAT;LAT;LON
330719;2001;20191;20202;REITOR JOAQUIM AMAZONAS;13594;ESTATISTICA;2580;INTEGRAL;PRESENCIAL;AC;M;BRA;BRASILIA;DF;;
330929;2000;20192;20201;REITOR JOAQUIM AMAZONAS;58852;CIENCIAS BIOLOGICAS- ENFASE C. AMBIENTAIS;2880;TARDE/NOITE;PRESENCIAL;AC;M;BRA;PAULISTA;PE;;
330929;2000;20192;20202;REITOR JOAQUIM AMAZONAS;58852;CIENCIAS BIOLOGICAS- ENFASE C. AMBIENTAIS;2880;TARDE/NOITE;PRESENCIAL;AC;M;BRA;PAULISTA;PE;;
331150;2000;20192;20201;REITOR JOAQUIM AMAZONAS;13611;ODONTOLOGIA;3870;INTEGRAL;PRESENCIAL;AC;F;BRA;CAMPINA GRANDE;PB;;
331150;2000;20192;20202;REITOR JOAQUIM AMAZONAS;13611;ODONTOLOGIA;3870;INTEGRAL;PRESENCIAL;AC;F;BRA;CAMPINA GRANDE;PB;;
331553;1998;20191;20201;REITOR JOAQUIM AMAZONAS;44950;LETRAS FRANCES - LICENCIATURA;3150;TARDE;PRESENCIAL;L2;F;BRA;OLINDA;PE;;
343558;1998;20191;20201;REITOR JOAQUIM AMAZONAS;44950;LETRAS FRANCES - LICENCIATURA;3150;TARDE;PRESENCIAL;L2;F;BRA;OLINDA;PE;;
331584;2001;20192;20201;REITOR JOAQUIM AMAZONAS;13580;PEDAGOGIA;3210;TARDE;PRESENCIAL;L2;F;BRA;AGUA FRIA;PE;;
331584;2001;20192;20202;REITOR JOAQUIM AMAZONAS;13580;PEDAGOGIA;3210;TARDE;PRESENCIAL;L2;F;BRA;AGUA FRIA;PE;;
331997;1995;20191;20201;VITORIA;5000731;EDUCAÇÃO FISICA-BACHARELADO-CAV;3375;MANHA;PRESENCIAL;L6;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
331997;1995;20191;20202;VITORIA;5000731;EDUCAÇÃO FISICA-BACHARELADO-CAV;3375;MANHA;PRESENCIAL;L6;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
332317;2001;20191;20201;AGRESTE;101086;CIENCIAS ECONOMICA - CAA;3000;NOITE;PRESENCIAL;L5;M;BRA;GARANHUNS;PE;;
332317;2001;20191;20202;AGRESTE;101086;CIENCIAS ECONOMICA - CAA;3000;NOITE;PRESENCIAL;L5;M;BRA;GARANHUNS;PE;;
333198;1996;20191;20201;AGRESTE;1321439;COMUNICAÇÃO SOCIAL - CAA;3030;INTEGRAL;PRESENCIAL;AC;F;BRA;BELO JARDIM;PE;;
333198;1996;20191;20202;AGRESTE;1321439;COMUNICAÇÃO SOCIAL - CAA;3030;INTEGRAL;PRESENCIAL;AC;F;BRA;BELO JARDIM;PE;;
333642;1999;20192;20201;REITOR JOAQUIM AMAZONAS;13614;FISIOTERAPIA;3300;INTEGRAL;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
333642;1999;20192;20202;REITOR JOAQUIM AMAZONAS;13614;FISIOTERAPIA;3300;INTEGRAL;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
336218;2002;20201;20201;REITOR JOAQUIM AMAZONAS;313603;LETRAS - BACHARELADO;2700;TARDE;PRESENCIAL;AC;F;BRA;CARUARU;PE;;
336218;2002;20201;20202;REITOR JOAQUIM AMAZONAS;313603;LETRAS - BACHARELADO;2700;TARDE;PRESENCIAL;AC;F;BRA;CARUARU;PE;;
336280;2000;20201;20201;REITOR JOAQUIM AMAZONAS;13574;CIENCIAS ECONOMICA;3000;MANHA;PRESENCIAL;L6;M;BRA;OLINDA;PE;;
336280;2000;20201;20202;REITOR JOAQUIM AMAZONAS;13574;CIENCIAS ECONOMICA;3000;MANHA;PRESENCIAL;L6;M;BRA;OLINDA;PE;;
336438;1999;20201;20201;REITOR JOAQUIM AMAZONAS;52231;GEOGRAFIA - LICENCIATURA;2520;NOITE;PRESENCIAL;AC;M;BRA;JABOATAO DOS GUARARAPES;PE;;
336438;1999;20201;20202;REITOR JOAQUIM AMAZONAS;52231;GEOGRAFIA - LICENCIATURA;2520;NOITE;PRESENCIAL;AC;M;BRA;JABOATAO DOS GUARARAPES;PE;;
336452;1996;20201;20201;REITOR JOAQUIM AMAZONAS;13593;QUIMICA INDUSTRIAL;2925;NOITE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
336452;1996;20201;20202;REITOR JOAQUIM AMAZONAS;13593;QUIMICA INDUSTRIAL;2925;NOITE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
337134;1998;20202;20202;REITOR JOAQUIM AMAZONAS;23912;RADIO  TV E INTERNET;2865;MANHA;PRESENCIAL;L2;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
337526;2001;20201;20201;REITOR JOAQUIM AMAZONAS;1136142;SISTEMAS DE INFORMAÇAO;3000;TARDE/NOITE;PRESENCIAL;L5;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
337526;2001;20201;20202;REITOR JOAQUIM AMAZONAS;1136142;SISTEMAS DE INFORMAÇAO;3000;TARDE/NOITE;PRESENCIAL;L5;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
337597;1991;20201;20201;REITOR JOAQUIM AMAZONAS;13577;FILOSOFIA-LICENCIATURA;2910;TARDE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
337597;1991;20201;20202;REITOR JOAQUIM AMAZONAS;13577;FILOSOFIA-LICENCIATURA;2910;TARDE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
299261;1996;20201;20201;AGRESTE;118098;QUIMICA - LICENCIATURA - CAA;3210;NOITE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
299261;1996;20201;20202;AGRESTE;118098;QUIMICA - LICENCIATURA - CAA;3210;NOITE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
338309;2002;20201;20201;AGRESTE;118098;QUIMICA - LICENCIATURA - CAA;3210;NOITE;PRESENCIAL;L5;M;BRA;PAULISTA;PE;;
338309;2002;20201;20202;AGRESTE;118098;QUIMICA - LICENCIATURA - CAA;3210;NOITE;PRESENCIAL;L5;M;BRA;PAULISTA;PE;;
326991;2000;20201;20201;REITOR JOAQUIM AMAZONAS;13572;ADMINISTRAÇAO;3030;NOITE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
326991;2000;20201;20202;REITOR JOAQUIM AMAZONAS;13572;ADMINISTRAÇAO;3030;NOITE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
338548;1987;20201;20201;REITOR JOAQUIM AMAZONAS;13611;ODONTOLOGIA;3870;NOITE;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
338548;1987;20201;20202;REITOR JOAQUIM AMAZONAS;13611;ODONTOLOGIA;3870;NOITE;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
338731;2002;20201;20201;REITOR JOAQUIM AMAZONAS;13579;HISTORIA - LICENCIATURA;2830;TARDE;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
338731;2002;20201;20202;REITOR JOAQUIM AMAZONAS;13579;HISTORIA - LICENCIATURA;2830;TARDE;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
338915;2002;20201;20201;REITOR JOAQUIM AMAZONAS;13576;DIREITO;3300;MANHA;PRESENCIAL;L2;F;BRA;OLINDA;PE;;
338915;2002;20201;20202;REITOR JOAQUIM AMAZONAS;13576;DIREITO;3300;MANHA;PRESENCIAL;L2;F;BRA;OLINDA;PE;;
339056;2003;20202;20202;REITOR JOAQUIM AMAZONAS;33784;PUBLICIDADE E PROPAGANDA;2820;MANHA;PRESENCIAL;L2;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
304969;1997;20201;20201;REITOR JOAQUIM AMAZONAS;13611;ODONTOLOGIA;3870;INTEGRAL;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
339306;2001;20201;20201;REITOR JOAQUIM AMAZONAS;13601;MEDICINA;7000;INTEGRAL;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
339306;2001;20201;20202;REITOR JOAQUIM AMAZONAS;13601;MEDICINA;7000;INTEGRAL;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
339721;2002;20201;20201;REITOR JOAQUIM AMAZONAS;44992;CIENCIAS BIOLOGICAS - BACHARELADO;2835;INTEGRAL;PRESENCIAL;L1;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
339721;2002;20201;20202;REITOR JOAQUIM AMAZONAS;44992;CIENCIAS BIOLOGICAS - BACHARELADO;2835;INTEGRAL;PRESENCIAL;L1;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
340280;2002;20201;20201;REITOR JOAQUIM AMAZONAS;13609;BIBLIOTECONOMIA;2745;TARDE;PRESENCIAL;L6;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
340280;2002;20201;20202;REITOR JOAQUIM AMAZONAS;13609;BIBLIOTECONOMIA;2745;TARDE;PRESENCIAL;L6;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
340538;2000;20201;20201;REITOR JOAQUIM AMAZONAS;52231;GEOGRAFIA - LICENCIATURA;2520;MANHA;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
340538;2000;20201;20202;REITOR JOAQUIM AMAZONAS;52231;GEOGRAFIA - LICENCIATURA;2520;MANHA;PRESENCIAL;AC;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
340706;1999;20201;20201;REITOR JOAQUIM AMAZONAS;13577;FILOSOFIA-LICENCIATURA;2910;TARDE;PRESENCIAL;L5;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
340706;1999;20201;20202;REITOR JOAQUIM AMAZONAS;13577;FILOSOFIA-LICENCIATURA;2910;TARDE;PRESENCIAL;L5;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
340877;2001;20201;20201;REITOR JOAQUIM AMAZONAS;13576;DIREITO;3300;MANHA;PRESENCIAL;L2;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
340877;2001;20201;20202;REITOR JOAQUIM AMAZONAS;13576;DIREITO;3300;MANHA;PRESENCIAL;L2;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
342031;1998;20201;20201;REITOR JOAQUIM AMAZONAS;20306;FONOAUDIOLOGIA;3600;INTEGRAL;PRESENCIAL;L1;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
342031;1998;20201;20202;REITOR JOAQUIM AMAZONAS;20306;FONOAUDIOLOGIA;3600;INTEGRAL;PRESENCIAL;L1;F;BRA;RECIFE;PE;-8.0584933;-34.8848193
342355;2002;20202;20202;REITOR JOAQUIM AMAZONAS;13611;ODONTOLOGIA;3870;NOITE;PRESENCIAL;AC;M;BRA;RECIFE;PE;-8.0584933;-34.8848193
343712;1999;20202;20202;REITOR JOAQUIM AMAZONAS;13614;FISIOTERAPIA;3300;INTEGRAL;PRESENCIAL;AC;M;BRA;SANTA CRUZ DO SUL;RS;;
